2018-11-21 06:50:08+0000 [-] [Thread-6716] [anchore_engine.services.analyzer/process_analyzer_job()] [INFO] image dequeued for analysis: admin : sha256:2e36ab3ca4f1a1ead4f439e95197deaf88dc040c5de96701975c297903d010ad
2018-11-21 06:50:09+0000 [-] [Thread-6716] [anchore_engine.services.analyzer/perform_analyze_nodocker()] [INFO] performing analysis on image: ['admin', 'docker.io/neurodata/ndmg@sha256:2e36ab3ca4f1a1ead4f439e95197deaf88dc040c5de96701975c297903d010ad', 'docker.io/neurodata/ndmg:latest']
2018-11-21 06:57:52+0000 [-] [Thread-6716] [anchore_engine.services.analyzer/perform_analyze_nodocker()] [INFO] performing analysis on image complete: docker.io/neurodata/ndmg@sha256:2e36ab3ca4f1a1ead4f439e95197deaf88dc040c5de96701975c297903d010ad
2018-11-21 06:58:06+0000 [-] [Thread-6716] [anchore_engine.services.analyzer/process_analyzer_job()] [INFO] Loading image into policy engine: admin d1a0703cbd2e6750b94a3571a7af8639e91b91864a27d0424104b16254cc5f30
2018-11-21 06:59:58+0000 [-] [Thread-6716] [anchore_engine.services.analyzer/process_analyzer_job()] [INFO] analysis complete: admin : sha256:2e36ab3ca4f1a1ead4f439e95197deaf88dc040c5de96701975c297903d010ad

anchore-cli image vuln neurodata/ndmg all
Vulnerability ID        Package                                                     Severity          Fix                                               Vulnerability URL                                      
CVE-2017-1000367        sudo-1.8.9p5-1ubuntu1.2                                     High              1.8.9p5-1ubuntu1.4                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000367
CVE-2017-1000379        linux-libc-dev-3.13.0-110.157                               High              3.13.0-121.170                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000379
CVE-2017-1000405        linux-libc-dev-3.13.0-110.157                               High              3.13.0-137.186                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000405
CVE-2017-16939          linux-libc-dev-3.13.0-110.157                               High              3.13.0-137.186                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-16939
CVE-2017-2636           linux-libc-dev-3.13.0-110.157                               High              3.13.0-112.159                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-2636
CVE-2017-2885           libsoup2.4-1-2.44.2-1ubuntu2.1                              High              2.44.2-1ubuntu2.2                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-2885
CVE-2017-5715           linux-libc-dev-3.13.0-110.157                               High              3.13.0-141.190                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-5715
CVE-2017-5753           linux-libc-dev-3.13.0-110.157                               High              3.13.0-141.190                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-5753
CVE-2017-7184           linux-libc-dev-3.13.0-110.157                               High              3.13.0-115.162                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-7184
CVE-2017-7308           linux-libc-dev-3.13.0-110.157                               High              3.13.0-116.163                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-7308
CVE-2018-1000001        libc-bin-2.19-0ubuntu6.9                                    High              2.19-0ubuntu6.14                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000001
CVE-2018-1000001        libc-dev-bin-2.19-0ubuntu6.9                                High              2.19-0ubuntu6.14                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000001
CVE-2018-1000001        libc6-2.19-0ubuntu6.9                                       High              2.19-0ubuntu6.14                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000001
CVE-2018-1000001        libc6-dev-2.19-0ubuntu6.9                                   High              2.19-0ubuntu6.14                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000001
CVE-2018-1000001        multiarch-support-2.19-0ubuntu6.9                           High              2.19-0ubuntu6.14                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000001
CVE-2018-1087           linux-libc-dev-3.13.0-110.157                               High              3.13.0-147.196                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1087
CVE-2018-8897           linux-libc-dev-3.13.0-110.157                               High              3.13.0-147.196                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-8897
CVE-2011-5325           busybox-initramfs-1:1.21.0-1ubuntu1                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2011-5325
CVE-2012-0039           libglib2.0-0-2.40.2-0ubuntu1                                Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2012-0039
CVE-2012-0039           libglib2.0-data-2.40.2-0ubuntu1                             Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2012-0039
CVE-2012-1093           x11-common-1:7.7+1ubuntu8.1                                 Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2012-1093
CVE-2013-0157           libblkid1-2.20.1-5.1ubuntu20.7                              Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-0157
CVE-2013-0157           libmount1-2.20.1-5.1ubuntu20.7                              Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-0157
CVE-2013-0157           libuuid1-2.20.1-5.1ubuntu20.7                               Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-0157
CVE-2013-0157           mount-2.20.1-5.1ubuntu20.7                                  Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-0157
CVE-2013-0157           util-linux-2.20.1-5.1ubuntu20.7                             Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-0157
CVE-2013-4235           login-1:4.1.5.1-1ubuntu9.2                                  Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235
CVE-2013-4235           passwd-1:4.1.5.1-1ubuntu9.2                                 Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235
CVE-2014-0459           liblcms2-2-2.5-0ubuntu4.1                                   Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-0459
CVE-2014-1858           python-numpy-1:1.8.2-0ubuntu0.1                             Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-1858
CVE-2014-1859           python-numpy-1:1.8.2-0ubuntu0.1                             Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-1859
CVE-2014-2667           libpython3.4-minimal-3.4.3-1ubuntu1~14.04.4                 Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-2667
CVE-2014-2667           libpython3.4-stdlib-3.4.3-1ubuntu1~14.04.4                  Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-2667
CVE-2014-2667           python3.4-3.4.3-1ubuntu1~14.04.4                            Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-2667
CVE-2014-2667           python3.4-minimal-3.4.3-1ubuntu1~14.04.4                    Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-2667
CVE-2014-2893           libllvm3.4-1:3.4-1ubuntu3                                   Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-2893
CVE-2014-5044           cpp-4.8-4.8.4-2ubuntu1~14.04.3                              Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-5044
CVE-2014-5044           g++-4.8-4.8.4-2ubuntu1~14.04.3                              Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-5044
CVE-2014-5044           gcc-4.8-4.8.4-2ubuntu1~14.04.3                              Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-5044
CVE-2014-5044           gcc-4.8-base-4.8.4-2ubuntu1~14.04.3                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-5044
CVE-2014-5044           libasan0-4.8.4-2ubuntu1~14.04.3                             Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-5044
CVE-2014-5044           libatomic1-4.8.4-2ubuntu1~14.04.3                           Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-5044
CVE-2014-5044           libgcc-4.8-dev-4.8.4-2ubuntu1~14.04.3                       Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-5044
CVE-2014-5044           libgfortran3-4.8.4-2ubuntu1~14.04.3                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-5044
CVE-2014-5044           libgomp1-4.8.4-2ubuntu1~14.04.3                             Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-5044
CVE-2014-5044           libitm1-4.8.4-2ubuntu1~14.04.3                              Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-5044
CVE-2014-5044           libquadmath0-4.8.4-2ubuntu1~14.04.3                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-5044
CVE-2014-5044           libstdc++-4.8-dev-4.8.4-2ubuntu1~14.04.3                    Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-5044
CVE-2014-5044           libstdc++6-4.8.4-2ubuntu1~14.04.3                           Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-5044
CVE-2014-5044           libtsan0-4.8.4-2ubuntu1~14.04.3                             Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-5044
CVE-2014-8541           libavcodec54-6:9.18-0ubuntu0.14.04.1                        Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-8541
CVE-2014-8541           libavformat54-6:9.18-0ubuntu0.14.04.1                       Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-8541
CVE-2014-8541           libavutil52-6:9.18-0ubuntu0.14.04.1                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-8541
CVE-2014-8541           libswscale2-6:9.18-0ubuntu0.14.04.1                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-8541
CVE-2014-8625           dpkg-1.17.5ubuntu5.7                                        Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-8625
CVE-2014-9092           libjpeg-turbo8-1.3.0-0ubuntu2                               Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9092
CVE-2014-9114           libblkid1-2.20.1-5.1ubuntu20.7                              Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9114
CVE-2014-9114           libmount1-2.20.1-5.1ubuntu20.7                              Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9114
CVE-2014-9114           libuuid1-2.20.1-5.1ubuntu20.7                               Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9114
CVE-2014-9114           mount-2.20.1-5.1ubuntu20.7                                  Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9114
CVE-2014-9114           util-linux-2.20.1-5.1ubuntu20.7                             Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9114
CVE-2014-9474           libmpfr4-3.1.2-1                                            Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9474
CVE-2014-9601           python-imaging-2.3.0-1ubuntu3.3                             Low               2.3.0-1ubuntu3.4                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9601
CVE-2014-9601           python-pil-2.3.0-1ubuntu3.3                                 Low               2.3.0-1ubuntu3.4                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9601
CVE-2014-9645           busybox-initramfs-1:1.21.0-1ubuntu1                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9645
CVE-2014-9761           libc-bin-2.19-0ubuntu6.9                                    Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9761
CVE-2014-9761           libc-dev-bin-2.19-0ubuntu6.9                                Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9761
CVE-2014-9761           libc6-2.19-0ubuntu6.9                                       Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9761
CVE-2014-9761           libc6-dev-2.19-0ubuntu6.9                                   Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9761
CVE-2014-9761           multiarch-support-2.19-0ubuntu6.9                           Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9761
CVE-2014-9940           linux-libc-dev-3.13.0-110.157                               Low               3.13.0-123.172                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9940
CVE-2015-1350           linux-libc-dev-3.13.0-110.157                               Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-1350
CVE-2015-1872           libavcodec54-6:9.18-0ubuntu0.14.04.1                        Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-1872
CVE-2015-1872           libavformat54-6:9.18-0ubuntu0.14.04.1                       Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-1872
CVE-2015-1872           libavutil52-6:9.18-0ubuntu0.14.04.1                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-1872
CVE-2015-1872           libswscale2-6:9.18-0ubuntu0.14.04.1                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-1872
CVE-2015-2877           linux-libc-dev-3.13.0-110.157                               Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-2877
CVE-2015-3395           libavcodec54-6:9.18-0ubuntu0.14.04.1                        Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3395
CVE-2015-3395           libavformat54-6:9.18-0ubuntu0.14.04.1                       Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3395
CVE-2015-3395           libavutil52-6:9.18-0ubuntu0.14.04.1                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3395
CVE-2015-3395           libswscale2-6:9.18-0ubuntu0.14.04.1                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3395
CVE-2015-3417           libavcodec54-6:9.18-0ubuntu0.14.04.1                        Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3417
CVE-2015-3417           libavformat54-6:9.18-0ubuntu0.14.04.1                       Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3417
CVE-2015-3417           libavutil52-6:9.18-0ubuntu0.14.04.1                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3417
CVE-2015-3417           libswscale2-6:9.18-0ubuntu0.14.04.1                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3417
CVE-2015-5180           libc-bin-2.19-0ubuntu6.9                                    Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180
CVE-2015-5180           libc-dev-bin-2.19-0ubuntu6.9                                Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180
CVE-2015-5180           libc6-2.19-0ubuntu6.9                                       Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180
CVE-2015-5180           libc6-dev-2.19-0ubuntu6.9                                   Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180
CVE-2015-5180           multiarch-support-2.19-0ubuntu6.9                           Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180
CVE-2015-5203           libjasper1-1.900.1-14ubuntu3.3                              Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5203
CVE-2015-5221           libjasper1-1.900.1-14ubuntu3.3                              Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5221
CVE-2015-5276           cpp-4.8-4.8.4-2ubuntu1~14.04.3                              Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276
CVE-2015-5276           g++-4.8-4.8.4-2ubuntu1~14.04.3                              Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276
CVE-2015-5276           gcc-4.8-4.8.4-2ubuntu1~14.04.3                              Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276
CVE-2015-5276           gcc-4.8-base-4.8.4-2ubuntu1~14.04.3                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276
CVE-2015-5276           libasan0-4.8.4-2ubuntu1~14.04.3                             Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276
CVE-2015-5276           libatomic1-4.8.4-2ubuntu1~14.04.3                           Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276
CVE-2015-5276           libgcc-4.8-dev-4.8.4-2ubuntu1~14.04.3                       Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276
CVE-2015-5276           libgfortran3-4.8.4-2ubuntu1~14.04.3                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276
CVE-2015-5276           libgomp1-4.8.4-2ubuntu1~14.04.3                             Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276
CVE-2015-5276           libitm1-4.8.4-2ubuntu1~14.04.3                              Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276
CVE-2015-5276           libquadmath0-4.8.4-2ubuntu1~14.04.3                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276
CVE-2015-5276           libstdc++-4.8-dev-4.8.4-2ubuntu1~14.04.3                    Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276
CVE-2015-5276           libstdc++6-4.8.4-2ubuntu1~14.04.3                           Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276
CVE-2015-5276           libtsan0-4.8.4-2ubuntu1~14.04.3                             Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276
CVE-2015-6761           libavcodec54-6:9.18-0ubuntu0.14.04.1                        Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-6761
CVE-2015-6761           libavformat54-6:9.18-0ubuntu0.14.04.1                       Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-6761
CVE-2015-6761           libavutil52-6:9.18-0ubuntu0.14.04.1                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-6761
CVE-2015-6761           libswscale2-6:9.18-0ubuntu0.14.04.1                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-6761
CVE-2015-7995           libxslt1.1-1.1.28-2build1                                   Low               1.1.28-2ubuntu0.1                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-7995
CVE-2015-8239           sudo-1.8.9p5-1ubuntu1.2                                     Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8239
CVE-2015-8668           libtiff5-4.0.3-7ubuntu0.4                                   Low               4.0.3-7ubuntu0.6                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8668
CVE-2015-8853           perl-5.18.2-2ubuntu1.1                                      Low               5.18.2-2ubuntu1.4                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8853
CVE-2015-8853           perl-base-5.18.2-2ubuntu1.1                                 Low               5.18.2-2ubuntu1.4                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8853
CVE-2015-8853           perl-modules-5.18.2-2ubuntu1.1                              Low               5.18.2-2ubuntu1.4                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8853
CVE-2015-8944           linux-libc-dev-3.13.0-110.157                               Low               3.13.0-125.174                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8944
CVE-2015-8985           libc-bin-2.19-0ubuntu6.9                                    Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985
CVE-2015-8985           libc-dev-bin-2.19-0ubuntu6.9                                Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985
CVE-2015-8985           libc6-2.19-0ubuntu6.9                                       Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985
CVE-2015-8985           libc6-dev-2.19-0ubuntu6.9                                   Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985
CVE-2015-8985           multiarch-support-2.19-0ubuntu6.9                           Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985
CVE-2015-9019           libxslt1.1-1.1.28-2build1                                   Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-9019
CVE-2016-0634           bash-4.3-7ubuntu1.5                                         Low               4.3-7ubuntu1.7                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-0634
CVE-2016-10087          libpng12-0-1.2.50-1ubuntu2.14.04.2                          Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10087
CVE-2016-10087          libpng12-dev-1.2.50-1ubuntu2.14.04.2                        Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10087
CVE-2016-10088          linux-libc-dev-3.13.0-110.157                               Low               3.13.0-125.174                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10088
CVE-2016-10147          linux-libc-dev-3.13.0-110.157                               Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10147
CVE-2016-10165          liblcms2-2-2.5-0ubuntu4.1                                   Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10165
CVE-2016-10169          libwavpack1-4.70.0-1                                        Low               4.70.0-1ubuntu0.1                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10169
CVE-2016-10198          gstreamer1.0-plugins-good-1.2.4-1~ubuntu1                   Low               1.2.4-1~ubuntu1.4                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10198
CVE-2016-10198          libgstreamer-plugins-good1.0-0-1.2.4-1~ubuntu1              Low               1.2.4-1~ubuntu1.4                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10198
CVE-2016-10199          gstreamer1.0-plugins-good-1.2.4-1~ubuntu1                   Low               1.2.4-1~ubuntu1.4                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10199
CVE-2016-10199          libgstreamer-plugins-good1.0-0-1.2.4-1~ubuntu1              Low               1.2.4-1~ubuntu1.4                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10199
CVE-2016-10208          linux-libc-dev-3.13.0-110.157                               Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10208
CVE-2016-10254          libelf1-0.158-0ubuntu5.2                                    Low               0.158-0ubuntu5.3                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10254
CVE-2016-10255          libelf1-0.158-0ubuntu5.2                                    Low               0.158-0ubuntu5.3                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10255
CVE-2016-10267          libtiff5-4.0.3-7ubuntu0.4                                   Low               4.0.3-7ubuntu0.8                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10267
CVE-2016-10371          libtiff5-4.0.3-7ubuntu0.4                                   Low               4.0.3-7ubuntu0.8                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10371
CVE-2016-1234           libc-bin-2.19-0ubuntu6.9                                    Low               2.19-0ubuntu6.10                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-1234
CVE-2016-1234           libc-dev-bin-2.19-0ubuntu6.9                                Low               2.19-0ubuntu6.10                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-1234
CVE-2016-1234           libc6-2.19-0ubuntu6.9                                       Low               2.19-0ubuntu6.10                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-1234
CVE-2016-1234           libc6-dev-2.19-0ubuntu6.9                                   Low               2.19-0ubuntu6.10                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-1234
CVE-2016-1234           multiarch-support-2.19-0ubuntu6.9                           Low               2.19-0ubuntu6.10                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-1234
CVE-2016-1867           libjasper1-1.900.1-14ubuntu3.3                              Low               1.900.1-14ubuntu3.4                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-1867
CVE-2016-2089           libjasper1-1.900.1-14ubuntu3.3                              Low               1.900.1-14ubuntu3.4                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2089
CVE-2016-2090           libbsd0-0.6.0-2ubuntu1                                      Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2090
CVE-2016-2147           busybox-initramfs-1:1.21.0-1ubuntu1                         Low               None                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2147
