2018-11-22 00:32:23+0000 [-] [Thread-70456] [anchore_engine.services.analyzer/process_analyzer_job()] [INFO] image dequeued for analysis: admin : sha256:a18da859ca673cde5448785444656779976e88d14772734c2da87a5d591b9cf7
2018-11-22 00:32:23+0000 [-] [Thread-70456] [anchore_engine.services.analyzer/perform_analyze_nodocker()] [INFO] performing analysis on image: ['admin', 'docker.io/bigdatalabteam/hcp-prefreesurfer@sha256:a18da859ca673cde5448785444656779976e88d14772734c2da87a5d591b9cf7', 'docker.io/bigdatalabteam/hcp-prefreesurfer:exec-centos7-fslbuild-centos5-latest']
2018-11-22 00:56:42+0000 [-] [Thread-70456] [anchore_engine.services.analyzer/perform_analyze_nodocker()] [INFO] performing analysis on image complete: docker.io/bigdatalabteam/hcp-prefreesurfer@sha256:a18da859ca673cde5448785444656779976e88d14772734c2da87a5d591b9cf7
2018-11-22 00:56:50+0000 [-] [Thread-70456] [anchore_engine.services.analyzer/process_analyzer_job()] [INFO] Loading image into policy engine: admin 4720b62759f15cd71767b98bfbe2eba7555ec093f3c4137ae49fad119393bd6d
2018-11-22 00:58:01+0000 [-] [Thread-70456] [anchore_engine.services.analyzer/process_analyzer_job()] [INFO] analysis complete: admin : sha256:a18da859ca673cde5448785444656779976e88d14772734c2da87a5d591b9cf7

 anchore-cli image vuln bigdatalabteam/hcp-prefreesurfer:exec-centos7-fslbuild-centos5-latest all
Vulnerability ID        Package                                       Severity        Fix                          Vulnerability URL
RHSA-2018:0666          krb5-libs-1.15.1-8.el7                        Medium          0:1.15.1-18.el7              https://access.redhat.com/errata/RHSA-2018:0666
RHSA-2018:0666          libkadm5-1.15.1-8.el7                         Medium          0:1.15.1-18.el7              https://access.redhat.com/errata/RHSA-2018:0666
RHSA-2018:0805          glibc-2.17-196.el7_4.2                        Medium          0:2.17-222.el7               https://access.redhat.com/errata/RHSA-2018:0805
RHSA-2018:0805          glibc-common-2.17-196.el7_4.2                 Medium          0:2.17-222.el7               https://access.redhat.com/errata/RHSA-2018:0805
RHSA-2018:0805          glibc-devel-2.17-196.el7_4.2                  Medium          0:2.17-222.el7               https://access.redhat.com/errata/RHSA-2018:0805
RHSA-2018:0805          glibc-headers-2.17-196.el7_4.2                Medium          0:2.17-222.el7               https://access.redhat.com/errata/RHSA-2018:0805
RHSA-2018:0998          openssl-devel-1.0.2k-8.el7                    Medium          1:1.0.2k-12.el7              https://access.redhat.com/errata/RHSA-2018:0998
RHSA-2018:0998          openssl-libs-1.0.2k-8.el7                     Medium          1:1.0.2k-12.el7              https://access.redhat.com/errata/RHSA-2018:0998
RHSA-2018:1852          kernel-headers-3.10.0-693.21.1.el7            Medium          0:3.10.0-862.3.3.el7         https://access.redhat.com/errata/RHSA-2018:1852
RHSA-2018:2123          python-2.7.5-58.el7                           Medium          0:2.7.5-69.el7_5             https://access.redhat.com/errata/RHSA-2018:2123
RHSA-2018:2123          python-libs-2.7.5-58.el7                      Medium          0:2.7.5-69.el7_5             https://access.redhat.com/errata/RHSA-2018:2123
RHSA-2018:2768          nss-3.28.4-15.el7_4                           Medium          0:3.36.0-7.el7_5             https://access.redhat.com/errata/RHSA-2018:2768
RHSA-2018:2768          nss-sysinit-3.28.4-15.el7_4                   Medium          0:3.36.0-7.el7_5             https://access.redhat.com/errata/RHSA-2018:2768
RHSA-2018:2768          nss-tools-3.28.4-15.el7_4                     Medium          0:3.36.0-7.el7_5             https://access.redhat.com/errata/RHSA-2018:2768
RHSA-2018:3041          python-2.7.5-58.el7                           Medium          0:2.7.5-76.el7               https://access.redhat.com/errata/RHSA-2018:3041
RHSA-2018:3041          python-libs-2.7.5-58.el7                      Medium          0:2.7.5-76.el7               https://access.redhat.com/errata/RHSA-2018:3041
RHSA-2018:3052          wget-1.14-15.el7_4.1                          Medium          0:1.14-18.el7                https://access.redhat.com/errata/RHSA-2018:3052
RHSA-2018:3092          glibc-2.17-196.el7_4.2                        Medium          0:2.17-260.el7               https://access.redhat.com/errata/RHSA-2018:3092
RHSA-2018:3092          glibc-common-2.17-196.el7_4.2                 Medium          0:2.17-260.el7               https://access.redhat.com/errata/RHSA-2018:3092
RHSA-2018:3092          glibc-devel-2.17-196.el7_4.2                  Medium          0:2.17-260.el7               https://access.redhat.com/errata/RHSA-2018:3092
RHSA-2018:3092          glibc-headers-2.17-196.el7_4.2                Medium          0:2.17-260.el7               https://access.redhat.com/errata/RHSA-2018:3092
RHSA-2018:3140          fontconfig-2.10.95-11.el7                     Medium          0:2.13.0-4.3.el7             https://access.redhat.com/errata/RHSA-2018:3140
RHSA-2018:3140          freetype-2.4.11-15.el7                        Medium          0:2.8-12.el7                 https://access.redhat.com/errata/RHSA-2018:3140
RHSA-2018:3140          glib2-2.50.3-3.el7                            Medium          0:2.56.1-2.el7               https://access.redhat.com/errata/RHSA-2018:3140
RHSA-2018:3140          gobject-introspection-1.50.0-1.el7            Medium          0:1.56.1-1.el7               https://access.redhat.com/errata/RHSA-2018:3140
RHSA-2018:3140          libcroco-0.6.11-1.el7                         Medium          0:0.6.12-4.el7               https://access.redhat.com/errata/RHSA-2018:3140
RHSA-2018:3157          curl-7.29.0-42.el7_4.1                        Medium          0:7.29.0-51.el7              https://access.redhat.com/errata/RHSA-2018:3157
RHSA-2018:3157          libcurl-7.29.0-42.el7_4.1                     Medium          0:7.29.0-51.el7              https://access.redhat.com/errata/RHSA-2018:3157
RHSA-2018:3157          libcurl-devel-7.29.0-42.el7_4.1               Medium          0:7.29.0-51.el7              https://access.redhat.com/errata/RHSA-2018:3157
RHSA-2018:3157          nss-pem-1.0.3-4.el7                           Medium          0:1.0.3-5.el7                https://access.redhat.com/errata/RHSA-2018:3157
RHSA-2018:3221          openssl-devel-1.0.2k-8.el7                    Medium          1:1.0.2k-16.el7              https://access.redhat.com/errata/RHSA-2018:3221
RHSA-2018:3221          openssl-libs-1.0.2k-8.el7                     Medium          1:1.0.2k-16.el7              https://access.redhat.com/errata/RHSA-2018:3221
