cmcarthur@docker-engine-one:~$ anchore-cli image vuln docker.io/pihole/pihole all
Vulnerability ID        Package                                          Severity          Fix         Vulnerability URL
CVE-2010-4756           libc-bin-2.24-11+deb9u3                          Negligible        None        https://security-tracker.debian.org/tracker/CVE-2010-4756
CVE-2010-4756           libc6-2.24-11+deb9u3                             Negligible        None        https://security-tracker.debian.org/tracker/CVE-2010-4756
CVE-2010-4756           multiarch-support-2.24-11+deb9u3                 Negligible        None        https://security-tracker.debian.org/tracker/CVE-2010-4756
CVE-2011-3374           apt-1.4.8                                        Negligible        None        https://security-tracker.debian.org/tracker/CVE-2011-3374
CVE-2011-3374           apt-utils-1.4.8                                  Negligible        None        https://security-tracker.debian.org/tracker/CVE-2011-3374
CVE-2011-3374           libapt-inst2.0-1.4.8                             Negligible        None        https://security-tracker.debian.org/tracker/CVE-2011-3374
CVE-2011-3374           libapt-pkg5.0-1.4.8                              Negligible        None        https://security-tracker.debian.org/tracker/CVE-2011-3374
CVE-2011-4116           libperl5.24-5.24.1-3+deb9u4                      Negligible        None        https://security-tracker.debian.org/tracker/CVE-2011-4116
CVE-2011-4116           perl-5.24.1-3+deb9u4                             Negligible        None        https://security-tracker.debian.org/tracker/CVE-2011-4116
CVE-2011-4116           perl-base-5.24.1-3+deb9u4                        Negligible        None        https://security-tracker.debian.org/tracker/CVE-2011-4116
CVE-2011-4116           perl-modules-5.24-5.24.1-3+deb9u4                Negligible        None        https://security-tracker.debian.org/tracker/CVE-2011-4116
CVE-2013-0340           libexpat1-2.2.0-2+deb9u1                         Negligible        None        https://security-tracker.debian.org/tracker/CVE-2013-0340
CVE-2013-4235           login-1:4.4-4.1                                  Negligible        None        https://security-tracker.debian.org/tracker/CVE-2013-4235
CVE-2013-4235           passwd-1:4.4-4.1                                 Negligible        None        https://security-tracker.debian.org/tracker/CVE-2013-4235
CVE-2013-4392           libsystemd0-232-25+deb9u4                        Negligible        None        https://security-tracker.debian.org/tracker/CVE-2013-4392
CVE-2013-4392           libudev1-232-25+deb9u4                           Negligible        None        https://security-tracker.debian.org/tracker/CVE-2013-4392
CVE-2014-7913           dhcpcd5-6.10.1-1                                 Negligible        None        https://security-tracker.debian.org/tracker/CVE-2014-7913
CVE-2015-3276           libldap-2.4-2-2.4.44+dfsg-5+deb9u2               Negligible        None        https://security-tracker.debian.org/tracker/CVE-2015-3276
CVE-2015-3276           libldap-common-2.4.44+dfsg-5+deb9u2              Negligible        None        https://security-tracker.debian.org/tracker/CVE-2015-3276
CVE-2015-8985           libc-bin-2.24-11+deb9u3                          Negligible        None        https://security-tracker.debian.org/tracker/CVE-2015-8985
CVE-2015-8985           libc6-2.24-11+deb9u3                             Negligible        None        https://security-tracker.debian.org/tracker/CVE-2015-8985
CVE-2015-8985           multiarch-support-2.24-11+deb9u3                 Negligible        None        https://security-tracker.debian.org/tracker/CVE-2015-8985
CVE-2015-9253           php7.0-cgi-7.0.30-0+deb9u1                       Negligible        None        https://security-tracker.debian.org/tracker/CVE-2015-9253
CVE-2015-9253           php7.0-cli-7.0.30-0+deb9u1                       Negligible        None        https://security-tracker.debian.org/tracker/CVE-2015-9253
CVE-2015-9253           php7.0-common-7.0.30-0+deb9u1                    Negligible        None        https://security-tracker.debian.org/tracker/CVE-2015-9253
CVE-2015-9253           php7.0-json-7.0.30-0+deb9u1                      Negligible        None        https://security-tracker.debian.org/tracker/CVE-2015-9253
CVE-2015-9253           php7.0-opcache-7.0.30-0+deb9u1                   Negligible        None        https://security-tracker.debian.org/tracker/CVE-2015-9253
CVE-2015-9253           php7.0-readline-7.0.30-0+deb9u1                  Negligible        None        https://security-tracker.debian.org/tracker/CVE-2015-9253
CVE-2015-9253           php7.0-sqlite3-7.0.30-0+deb9u1                   Negligible        None        https://security-tracker.debian.org/tracker/CVE-2015-9253
CVE-2016-6170           bind9-host-1:9.10.3.dfsg.P4-12.3+deb9u4          Negligible        None        https://security-tracker.debian.org/tracker/CVE-2016-6170
CVE-2016-6170           dnsutils-1:9.10.3.dfsg.P4-12.3+deb9u4            Negligible        None        https://security-tracker.debian.org/tracker/CVE-2016-6170
CVE-2016-6170           libbind9-140-1:9.10.3.dfsg.P4-12.3+deb9u4        Negligible        None        https://security-tracker.debian.org/tracker/CVE-2016-6170
CVE-2016-6170           libdns162-1:9.10.3.dfsg.P4-12.3+deb9u4           Negligible        None        https://security-tracker.debian.org/tracker/CVE-2016-6170
CVE-2016-6170           libisc160-1:9.10.3.dfsg.P4-12.3+deb9u4           Negligible        None        https://security-tracker.debian.org/tracker/CVE-2016-6170
CVE-2016-6170           libisccc140-1:9.10.3.dfsg.P4-12.3+deb9u4         Negligible        None        https://security-tracker.debian.org/tracker/CVE-2016-6170
CVE-2016-6170           libisccfg140-1:9.10.3.dfsg.P4-12.3+deb9u4        Negligible        None        https://security-tracker.debian.org/tracker/CVE-2016-6170
CVE-2016-6170           liblwres141-1:9.10.3.dfsg.P4-12.3+deb9u4         Negligible        None        https://security-tracker.debian.org/tracker/CVE-2016-6170
CVE-2017-1000082        libsystemd0-232-25+deb9u4                        Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-1000082
CVE-2017-1000082        libudev1-232-25+deb9u4                           Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-1000082
CVE-2017-11164          libpcre3-2:8.39-3                                Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-11164
CVE-2017-13685          libsqlite3-0-3.16.2-5+deb9u1                     Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-13685
CVE-2017-13685          sqlite3-3.16.2-5+deb9u1                          Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-13685
CVE-2017-14159          libldap-2.4-2-2.4.44+dfsg-5+deb9u2               Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-14159
CVE-2017-14159          libldap-common-2.4.44+dfsg-5+deb9u2              Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-14159
CVE-2017-15088          krb5-locales-1.15-1+deb9u1                       Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-15088
CVE-2017-15088          libgssapi-krb5-2-1.15-1+deb9u1                   Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-15088
CVE-2017-15088          libk5crypto3-1.15-1+deb9u1                       Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-15088
CVE-2017-15088          libkrb5-3-1.15-1+deb9u1                          Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-15088
CVE-2017-15088          libkrb5support0-1.15-1+deb9u1                    Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-15088
CVE-2017-15298          git-1:2.11.0-3+deb9u4                            Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-15298
CVE-2017-15298          git-man-1:2.11.0-3+deb9u4                        Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-15298
CVE-2017-16231          libpcre3-2:8.39-3                                Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-16231
CVE-2017-17740          libldap-2.4-2-2.4.44+dfsg-5+deb9u2               Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-17740
CVE-2017-17740          libldap-common-2.4.44+dfsg-5+deb9u2              Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-17740
CVE-2017-18018          coreutils-8.26-3                                 Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-18018
CVE-2017-18078          libsystemd0-232-25+deb9u4                        Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-18078
CVE-2017-18078          libudev1-232-25+deb9u4                           Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-18078
CVE-2017-7245           libpcre3-2:8.39-3                                Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-7245
CVE-2017-7246           libpcre3-2:8.39-3                                Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-7246
CVE-2017-9119           php7.0-cgi-7.0.30-0+deb9u1                       Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-9119
CVE-2017-9119           php7.0-cli-7.0.30-0+deb9u1                       Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-9119
CVE-2017-9119           php7.0-common-7.0.30-0+deb9u1                    Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-9119
CVE-2017-9119           php7.0-json-7.0.30-0+deb9u1                      Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-9119
CVE-2017-9119           php7.0-opcache-7.0.30-0+deb9u1                   Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-9119
CVE-2017-9119           php7.0-readline-7.0.30-0+deb9u1                  Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-9119
CVE-2017-9119           php7.0-sqlite3-7.0.30-0+deb9u1                   Negligible        None        https://security-tracker.debian.org/tracker/CVE-2017-9119
CVE-2018-1000021        git-1:2.11.0-3+deb9u4                            Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-1000021
CVE-2018-1000021        git-man-1:2.11.0-3+deb9u4                        Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-1000021
CVE-2018-5709           krb5-locales-1.15-1+deb9u1                       Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-5709
CVE-2018-5709           libgssapi-krb5-2-1.15-1+deb9u1                   Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-5709
CVE-2018-5709           libk5crypto3-1.15-1+deb9u1                       Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-5709
CVE-2018-5709           libkrb5-3-1.15-1+deb9u1                          Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-5709
CVE-2018-5709           libkrb5support0-1.15-1+deb9u1                    Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-5709
CVE-2018-5741           bind9-host-1:9.10.3.dfsg.P4-12.3+deb9u4          Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-5741
CVE-2018-5741           dnsutils-1:9.10.3.dfsg.P4-12.3+deb9u4            Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-5741
CVE-2018-5741           libbind9-140-1:9.10.3.dfsg.P4-12.3+deb9u4        Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-5741
CVE-2018-5741           libdns162-1:9.10.3.dfsg.P4-12.3+deb9u4           Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-5741
CVE-2018-5741           libisc160-1:9.10.3.dfsg.P4-12.3+deb9u4           Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-5741
CVE-2018-5741           libisccc140-1:9.10.3.dfsg.P4-12.3+deb9u4         Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-5741
CVE-2018-5741           libisccfg140-1:9.10.3.dfsg.P4-12.3+deb9u4        Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-5741
CVE-2018-5741           liblwres141-1:9.10.3.dfsg.P4-12.3+deb9u4         Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-5741
CVE-2018-6829           libgcrypt20-1.7.6-2+deb9u3                       Negligible        None        https://security-tracker.debian.org/tracker/CVE-2018-6829
CVE-2018-10846          libgnutls30-3.5.8-5+deb9u3                       Unknown           None        https://security-tracker.debian.org/tracker/CVE-2018-10846
CVE-2018-16839          curl-7.52.1-5+deb9u7                             Unknown           None        https://security-tracker.debian.org/tracker/CVE-2018-16839
CVE-2018-16839          libcurl3-7.52.1-5+deb9u7                         Unknown           None        https://security-tracker.debian.org/tracker/CVE-2018-16839
CVE-2018-16839          libcurl3-gnutls-7.52.1-5+deb9u7                  Unknown           None        https://security-tracker.debian.org/tracker/CVE-2018-16839
CVE-2018-16842          curl-7.52.1-5+deb9u7                             Unknown           None        https://security-tracker.debian.org/tracker/CVE-2018-16842
CVE-2018-16842          libcurl3-7.52.1-5+deb9u7                         Unknown           None        https://security-tracker.debian.org/tracker/CVE-2018-16842
CVE-2018-16842          libcurl3-gnutls-7.52.1-5+deb9u7                  Unknown           None        https://security-tracker.debian.org/tracker/CVE-2018-16842
CVE-2018-17082          php7.0-cgi-7.0.30-0+deb9u1                       Unknown           None        https://security-tracker.debian.org/tracker/CVE-2018-17082
CVE-2018-17082          php7.0-cli-7.0.30-0+deb9u1                       Unknown           None        https://security-tracker.debian.org/tracker/CVE-2018-17082
CVE-2018-17082          php7.0-common-7.0.30-0+deb9u1                    Unknown           None        https://security-tracker.debian.org/tracker/CVE-2018-17082
CVE-2018-17082          php7.0-json-7.0.30-0+deb9u1                      Unknown           None        https://security-tracker.debian.org/tracker/CVE-2018-17082
CVE-2018-17082          php7.0-opcache-7.0.30-0+deb9u1                   Unknown           None        https://security-tracker.debian.org/tracker/CVE-2018-17082
CVE-2018-17082          php7.0-readline-7.0.30-0+deb9u1                  Unknown           None        https://security-tracker.debian.org/tracker/CVE-2018-17082
CVE-2018-17082          php7.0-sqlite3-7.0.30-0+deb9u1                   Unknown           None        https://security-tracker.debian.org/tracker/CVE-2018-17082
